"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est plotstructure","Mean SE plotstructure","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"1985","sdg102c",4344.28,4.15867018000033,0.125013307168232,5.68303625432565,0.0583370356670472,6.93157549668349,0.139548631973663,62.1209524899807,0.977017937443295,5.05632325577981,0.158230971082834,-0.225324818065397,0.305898141227368,-0.0751138616389632,-0.0751138616389632,-0.957777970357689,0.6087174991283,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544,60.0705289672544
"1986","mmp117",4344.54,4.15928772233671,0.124974712622086,5.38814305492153,0.0676051221427839,6.6417754248112,0.156073716406639,62.1114934512432,0.975044093159718,5.0462210374004,0.158122489784263,-0.228654942053165,0.30350874483765,-0.0657016741481724,-0.0657016741481724,-0.952075010820365,0.609181359786576,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068,59.5904436860068
"1987","mmp51",4348.24,1.95805982322238,0.375675360444993,3.87316076074427,0.14419620380604,4.81296648937097,0.307032156648651,62.3120909197666,0.961771884542953,5.02102765306542,0.156024614674512,-0.31217948303096,0.304183401781735,-0.0492706773961541,-0.0492706773961541,-1.04860564889153,0.602604340881382,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854,59.9840375586854
"1988","IDP1430",4349.86,4.19533146489719,0.122742608200251,4.96317091552541,0.0836105594411864,6.1087160731162,0.191175069680575,61.5330697755953,0.969586762570267,5.01153991004428,0.171656016224546,0.194137309611132,0.301566250639615,-0.0293845589351603,-0.0293845589351603,-0.879319928707442,0.610385717036122,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189,60.619094488189
"1989","gpm99a",4349.98,4.13084079238071,0.126764987846688,4.66653739201488,0.0969782360756725,5.87799968276751,0.208446472428872,61.5562285252489,0.969137108825671,5.00832455741269,0.171030234236071,0.190364405249881,0.30155662715815,-0.0292898277981745,-0.0292898277981745,-0.888929349771376,0.610178623359255,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516,61.8483516483516
"1990","gpm585",4349.99,4.12258177269061,0.127289547453603,4.63820838382909,0.0983616593196161,5.85489638177144,0.210249934597922,61.5582729618077,0.969104197104094,5.0080486563672,0.170847950132764,0.190015860466129,0.301552025434417,-0.0292864903927303,-0.0292864903927303,-0.889793880859651,0.610161578023495,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718,62.4045801526718
"1991","gpm468a",4350,4.04807430873809,0.132120994086577,4.67631926012005,0.0965050799494017,5.81693037673115,0.21324353142276,61.6747133908991,0.97092073712433,5.00942059294852,0.184648392156746,0.10153533648355,0.303113413417752,-0.031624287504555,-0.031624287504555,-0.906413247469264,0.61011435539112,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555,62.2021791767555
"1992","gpm347",4350.52,4.18465839684865,0.123399379186839,4.56338085934488,0.102111448516415,5.84279801056457,0.211199831273015,61.5051174146232,0.967358182197019,4.99786270194365,0.163091243646753,0.243062470927305,0.300095217776467,-0.0217395414407526,-0.0217395414407526,-0.895025246744666,0.610174716232333,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191,61.8630705394191
"1993","IDP2424",4350.76,4.33195654940529,0.114637732530302,6.41419971491763,0.040473823083427,7.60413028209272,0.107204282983395,62.2073601922538,0.981536963778806,5.06773462229995,0.152970948628331,-0.315668105557846,0.309283250089499,-0.0765790501683014,-0.0765790501683014,-0.947235085580398,0.609049632864273,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726,60.2921161825726
"1994","psr129b",4352.96,5.67621424404052,0.0585363633563321,6.1521036950967,0.046141069477067,8.97950542433875,0.0616137942437676,63.0462965774479,0.99439448839609,5.07807382144963,0.171798916036605,-0.860284784551667,0.31569108498809,-0.0907396897462427,-0.0907396897462427,-1.02283071037164,0.606971521297098,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018,59.5881397238018
"1995","bnlg2191",4353.76,5.67669781108549,0.058522211939065,6.15710557415729,0.0460258176314622,8.98192241200118,0.0615529263786059,63.0464704597056,0.994367390151975,5.07791844346513,0.172538856392323,-0.860456225967784,0.315691898849557,-0.0906774565664806,-0.0906774565664806,-1.02260907883909,0.606973968947097,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454,60.0545454545454
"1996","gpm246a",4356.16,5.56540112850914,0.0618711944233046,6.05576119991891,0.0484181468816303,8.82068816153728,0.0657410729969735,63.0493791326703,0.994618556353195,5.07821209282232,0.168526819878927,-0.859367596055163,0.315764071421845,-0.09101731974817,-0.09101731974817,-1.02812421500795,0.607063566735548,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419,60.5499021526419
"1997","gpm604a",4356.19,5.56680854649598,0.0618276704232667,6.05690424306798,0.048390482772159,8.82263897492247,0.0656888205863017,63.0494494940203,0.994615785480875,5.07820683510185,0.168524794920376,-0.859422147031718,0.315763397768589,-0.0910136449896752,-0.0910136449896752,-1.02809020918359,0.607062453538884,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025,60.8480565371025
"1998","IDP1654",4357.35,5.66729297615282,0.0587980558690079,6.13436925689807,0.0465520318033471,8.96108789863601,0.0620794916070796,63.0515059631038,0.994398503220579,5.07778470773345,0.169989855652801,-0.862643575099291,0.315712209710663,-0.0906473824015827,-0.0906473824015827,-1.02466758525462,0.606981440681113,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313,59.9260424862313
"1999","mmp65",4357.66,6.96410271310908,0.0307442788236747,5.24275976968617,0.0727024725399341,9.36938081058307,0.0525014895322568,63.4314366028168,0.990900257297822,5.04881942348752,0.164120972540816,-1.15146751935529,0.314150336750349,-0.062628337379913,-0.062628337379913,-1.03776828194428,0.606962573470246,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504,59.0378151260504
"2000","IDP501",4358.19,6.18099973943009,0.0454792150394729,5.20438596252097,0.0741108761156925,8.52511668936938,0.0741295486572966,63.1807629186741,0.98499716442737,5.04746600324872,0.157106068642826,-0.982060073179568,0.312748321157097,-0.0605253169413786,-0.0605253169413786,-1.02134129848736,0.6073670922448,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231,59.7950360288231
"2001","IDP2453",4358.62,6.42897165709673,0.0401759858587955,5.05001477335796,0.0800577214238482,8.62779002922077,0.0711069694446534,63.2224809404183,0.981076219483374,5.04147550648177,0.158168069705167,-1.02468784389184,0.308521761441421,-0.0536415177418725,-0.0536415177418725,-1.02543637168281,0.6072754670957,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283,59.7463533225283
"2002","sbp3",4358.76,6.42865874295744,0.040182272167569,5.04958213344501,0.0800750413799209,8.62727025674029,0.0711219730423231,63.2224906008145,0.981076684509766,5.04147193311274,0.158169612342193,-1.02468279192687,0.308522207193344,-0.0536407285715785,-0.0536407285715785,-1.02546034943653,0.607275690696944,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374,59.540412044374
"2003","IDP587",4359.42,4.6660752114256,0.0970006493944715,5.96664225626616,0.0506244241652815,7.72974005746417,0.101995148655999,62.5600140360489,0.982585414067529,5.06797046321151,0.149064997402681,-0.516758740379981,0.308844242007452,-0.0835726456447093,-0.0835726456447093,-1.01056497834072,0.607872351438812,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686,60.1053511705686
"2004","IDP2428",4360.11,4.68092356885758,0.0962831658962023,5.98800959188902,0.0500864485279242,7.75623630452734,0.100926915669159,62.5590855158853,0.982647102642194,5.06830621535586,0.149071571865707,-0.51713169439765,0.308866680139678,-0.0836480439339313,-0.0836480439339313,-1.00971454599983,0.607862876658058,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769,60.041769041769
"2005","gpm809a",4362.33,4.78988096000378,0.0911781056817736,4.76281755333067,0.0924202862136013,7.24440803625951,0.123522448945849,62.1020980712106,0.962828175421126,5.06565754195778,0.149174585044551,-0.403192998924739,0.311046048587935,-0.0892159421298254,-0.0892159421298254,-0.81782358287997,0.59857993696648,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716,61.6071085494716
"2006","gpm661b",4362.89,4.71444907251822,0.0946826471077572,4.62028424497485,0.0992471453061009,7.10313250709511,0.130537485498146,62.1021062923822,0.96114912289219,5.06396441744674,0.149288658522967,-0.397705642164837,0.311043392985173,-0.088070637488777,-0.088070637488777,-0.823747726315288,0.598551522534087,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693,61.6569343065693
"2007","IDP133",4365.67,4.43843243065394,0.108694268348811,6.2309401915223,0.0443576499022278,7.69310979298048,0.103489328842237,62.2257055842873,0.972308416584054,5.06659283630532,0.150294765772475,-0.35268011691149,0.310409973998919,-0.087943521720197,-0.087943521720197,-0.910650743331668,0.607850353273,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787,60.2559867877787
"2008","IDP392",4367.47,5.93953899159117,0.0513151373236843,5.08358555764186,0.0787251364442507,8.07002246296871,0.0890465978752105,62.8458632801785,0.969931272829407,5.02111854547809,0.155978315556385,-0.887977382612595,0.310617356372573,-0.049217114445271,-0.049217114445271,-0.862778812099223,0.608479516275315,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256,59.8597756410256
"2009","IDP1474",4369.19,6.04999295472927,0.0485579923218096,4.99493133288055,0.0822932932231708,8.13163037872872,0.0868736843804738,62.9771831559198,0.985552225460427,5.01638885782989,0.154133304196235,-0.940908721266962,0.316336078259045,-0.0477842600973785,-0.0477842600973785,-0.877509064791643,0.608537892948702,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268,60.1857923497268
"2010","umc1887",4371.86,5.99158726487665,0.0499969321499041,4.86808888171102,0.0876814918814845,8.01137844940479,0.0911622754204596,62.9809506101695,0.985375437912787,5.01522149787642,0.154211156746127,-0.941044777618075,0.31627151453437,-0.0476691907976005,-0.0476691907976005,-0.878835488106067,0.608591007731031,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549,59.5793212312549
"2011","gpm138a",4372.15,5.6024351019385,0.0607360683295825,4.80284797238738,0.0905888641088274,7.65718719554387,0.104974443562341,62.9775879805845,0.987436844607814,5.02183413433788,0.154827688824759,-0.975144140521126,0.316343790989543,-0.0464450627805776,-0.0464450627805776,-0.854097679206636,0.60918122794624,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396,60.8764150943396
"2012","AY104775",4372.66,6.12216063719492,0.0468370689220397,4.88884718236474,0.0867761390206306,8.15422954923645,0.0860891723504749,63.0246869232579,0.986214701644826,5.01523606466842,0.154075803919651,-0.971051248022787,0.315947183792054,-0.0484454091155756,-0.0484454091155756,-0.880210457642061,0.608519372283453,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214,59.5277560594214
"2013","gpm137b",4372.67,6.12138508721125,0.0468552346879456,4.88834912231213,0.0867977515757892,8.15319013085905,0.0861251083773553,63.0246845507156,0.986217036774608,5.01524051818439,0.154075407833511,-0.971044456798532,0.315948014842345,-0.0484466291733338,-0.0484466291733338,-0.880238721517289,0.60851989336641,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429,61.0071428571429
"2014","AY111964",4376.27,6.3983927592985,0.0407949744807823,4.7739222032427,0.0919085606998211,8.479295899361,0.0755172902675278,63.0291279242365,0.987164409536779,5.02477691398089,0.154192691558244,-1.03032538903717,0.318328293653581,-0.0561941028299169,-0.0561941028299169,-0.833356714542405,0.607657844114926,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354,59.6859315589354
"2015","gpm486a",4376.84,6.56080400457639,0.0376131332019045,4.83997877231126,0.0889225612646037,8.62771500905237,0.0711091347695402,63.1769740643258,0.986565892007409,5.01663712899289,0.155704509593341,-1.10818717974688,0.320030212583539,-0.0521940366204607,-0.0521940366204607,-0.867955233389253,0.608231282207011,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631,60.927807486631
"2016","umc65a",4386.97,4.91910061574975,0.0854733790317331,4.64475402176449,0.0980402656338553,6.66277105814684,0.154819082319933,62.6585960636758,1.00256848252605,5.00255887131316,0.155801382046242,-0.638429056805563,0.325219346792454,-0.0289332710381473,-0.0289332710381473,-0.920364155022303,0.609660738976205,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294,60.1649175412294
"2017","gpm363c",4387.78,5.40027397789235,0.067196306957942,5.35578414360244,0.0687078327928365,7.50068026633181,0.111679299686774,62.5771454827112,1.00458284221004,5.01402557047381,0.155418639636408,-0.580563147871757,0.324353716200527,-0.0332555111899161,-0.0332555111899161,-0.923241209793554,0.610056856595171,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737,62.1648675171737
"2018","umc1796",4394.57,6.10914037031288,0.0471429791685522,4.88279668189149,0.0870390560501178,8.13504552604253,0.0867547009737216,63.0221702784558,0.986113244436843,5.01507429353475,0.154021173839849,-0.968640009119763,0.315794654432468,-0.0482684195847636,-0.0482684195847636,-0.881012325115492,0.608532515924619,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352,60.0295678544352
"2019","umc1918",4394.97,6.1129985889221,0.0470521228728304,4.8836003142167,0.0870040893761769,8.13985528087451,0.0865873892195295,63.0213530044357,0.986108751313766,5.01507673731847,0.154018830871757,-0.968428969926125,0.315793062892691,-0.0482893647361501,-0.0482893647361501,-0.88048663157334,0.608527776501654,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434,59.8476968796434
"2020","IDP2138",4395.38,7.42267117821525,0.0244448531799551,5.44859219379554,0.06559235713567,10.122224166969,0.0384183992075075,63.3453556279467,0.985006476283091,5.03891088855346,0.17347723181449,-1.23386382896324,0.315266240997987,-0.0715006984462323,-0.0715006984462323,-0.892185785218417,0.606836479653085,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091,60.003223207091
"2021","rz476d",4396.37,7.42554633775917,0.0244097370006973,5.45654032843956,0.0653322059641236,10.1306291045006,0.0382838115271667,63.3450144284127,0.98501015682431,5.0389764022295,0.17344372359092,-1.23375058463886,0.315273277944199,-0.071492997387306,-0.071492997387306,-0.892217586648265,0.606830111925179,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883,59.5336500395883
"2022","IDP613",4397.03,8.67631906484303,0.0130605436039362,6.53081248866251,0.0381814209468094,12.4472576188191,0.0143175191297554,63.423748996569,0.980408464406572,5.05132042367829,0.163233610863221,-1.41802349516572,0.310602597398459,-0.100777021392805,-0.100777021392805,-0.822937034136057,0.605365058579523,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993,59.5190397350993
"2023","gpm390a",4397.34,8.19528210918891,0.0166118155848854,6.03979961063109,0.0488061082296531,11.4144694583174,0.0222803985684276,63.3086365406317,0.974758491238329,5.03712072821304,0.159269018459241,-1.32308240321211,0.305860048459817,-0.0877597707712231,-0.0877597707712231,-0.864859716896692,0.606359276560152,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461,60.572695035461
"2024","gpm824",4397.42,7.26034716366427,0.0265115820804752,6.25295725880322,0.0438720151885163,10.6256135456058,0.0311099871317268,63.0504926497323,0.975137601723233,5.04212542621684,0.161038132337741,-1.17212474082653,0.309165053869055,-0.0936205926952982,-0.0936205926952982,-0.793728743136938,0.606753743838165,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323,60.8126079447323
"2025","AY108825",4397.6,7.18780236021306,0.0274908741051372,6.02684638741163,0.0491232322729496,10.3251677047761,0.0352923975097573,63.0529388143107,0.973991318139699,5.03673378953958,0.160009294920444,-1.16267370353484,0.309924012986397,-0.0875650795583913,-0.0875650795583913,-0.816622404822789,0.607039472717126,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808,60.0184409052808
"2026","npi223a",4401.37,7.37559022797086,0.0250271232059453,5.91272366214039,0.0520077865081066,10.4337461742038,0.0337219598625635,63.0744845945639,0.971857799321605,5.03186558140001,0.159030779293101,-1.19436873184734,0.309020808229347,-0.0845243141591252,-0.0845243141591252,-0.810518403083831,0.606979435471926,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366,59.1431175934366
"2027","umc1105",4404.07,7.35199322974509,0.0253241545130267,6.14288648562258,0.0463542061826091,10.6330545523097,0.0310127242003054,63.044094382374,0.972249108463208,5.03614150338721,0.159786414129491,-1.18204812006128,0.307453082346753,-0.0904847602432712,-0.0904847602432712,-0.783593849023731,0.606850946460481,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272,59.7272
"2028","umc1979",4405.37,7.3232942809778,0.0256901625506866,6.11302545205491,0.0470514908933616,10.5888083490284,0.0315954182152211,63.0427505634601,0.972264668395665,5.0362957661137,0.159788814011128,-1.18273190893282,0.307498855891441,-0.090342124943798,-0.090342124943798,-0.783241989297403,0.606866304525831,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434,59.5622641509434
"2029","umc1857",4408.27,6.4684421452902,0.039390875623995,5.98638226754465,0.0501272185606979,9.55809826708836,0.0485670493875211,62.9208622163465,0.975857078398715,5.04324269723983,0.16482273643518,-1.00753661020579,0.306240454290886,-0.0850265706192222,-0.0850265706192222,-0.858352845000309,0.60742453801251,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422,60.3003273322422
"2030","gpm275b",4410.05,9.09012372337047,0.0106195157547911,6.27121510865543,0.0434733333923473,11.8371866941964,0.0186039589958629,62.3260667431449,0.954604803495525,5.04753484052983,0.165852820402102,-0.839178129499983,0.30746403422396,-0.0880765528643525,-0.0880765528643525,-0.690882154609873,0.594026919094391,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587,60.6322314049587
"2031","gpm539b",4410.17,9.17550610301699,0.0101756969721449,6.37762836179143,0.041220722288894,11.9516011379892,0.0177148240857498,62.3102165929327,0.954496798031613,5.04732214464074,0.165964099292593,-0.831145658754503,0.307547319322742,-0.088090511474942,-0.088090511474942,-0.688031664652596,0.593930010382759,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098,60.6588114754098
"2032","gpm581a",4410.48,9.59244598052631,0.00826088965970497,6.36040573523349,0.0415772195941045,12.2116247386836,0.0158450318359343,62.3740940586243,0.952673127717089,5.03364790273042,0.164175760626923,-0.882521176729239,0.305423616912097,-0.0807106930182062,-0.0807106930182062,-0.706011365951532,0.594355485847142,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592,61.2485207100592
"2033","IDP62",4411.24,8.32750934945918,0.0155490664935261,6.4931917952856,0.0389064241152059,11.2057098147784,0.0243468502705508,62.5412492181551,0.956680729121288,5.02825564409763,0.168844768265714,-0.848198272623796,0.306220509406225,-0.0824442047848761,-0.0824442047848761,-0.819443134022574,0.596708237656184,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308,59.7692307692308
"2034","IDP344",4412.26,7.07007073799631,0.0291577256916131,6.567236689454,0.0374923508281911,10.1165449395568,0.038509597565825,62.0843685775951,0.953548653474069,5.04198140099391,0.152462353344765,-0.476252483683189,0.305147763189863,-0.0873798610747393,-0.0873798610747393,-0.810121224182497,0.59657455150499,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174,60.0853211009174
"2035","gpm716h",4415.78,8.71078692584078,0.0128373875543532,5.30380935539877,0.0705167733432877,11.1073956095218,0.0253831841874452,62.9740027073521,0.958468394993523,4.99842855985858,0.156797683405918,-1.16285185070056,0.298824760466122,-0.0465197907015553,-0.0465197907015553,-0.849038908224249,0.607213622235932,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239,60.4570552147239
"2036","gta107b",4416.17,7.38966187703236,0.0248516547649875,4.93369137955288,0.0848520871257045,9.44432434036419,0.0509039154290132,63.0740354913687,0.959215589213909,4.9941415473259,0.155585752554576,-1.16636318207718,0.298717496253566,-0.0498068182641179,-0.0498068182641179,-0.902702029509268,0.608226003395294,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529,59.5083700440529
"2037","gta105",4417.82,7.38909242985029,0.024858731624802,4.93324171834705,0.084871166616358,9.44351764139227,0.0509208620248485,63.0739646098733,0.959215506218884,4.99415033043157,0.155587445259086,-1.16637041971349,0.2987172390622,-0.0498032790633374,-0.0498032790633374,-0.902639309768693,0.608226740727233,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528,59.5083700440528
"2038","gpm674c",4421.09,5.24210978412632,0.0727261041584371,3.94584780710161,0.139049693360514,7.79562480846224,0.0993582029792384,63.1505997446579,0.970037018153677,5.02315897342633,0.152809823607621,-1.2442272367376,0.303643297833838,-0.0575159924341072,-0.0575159924341072,-0.883944753352142,0.610267686288136,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657,60.3870656370657
"2039","gpm426c",4421.1,5.21847831672324,0.0735905131950487,3.92336072550605,0.140621926430993,7.76262456944906,0.100670931004039,63.1511818733659,0.970067314865931,5.02291693851667,0.153237748121869,-1.24362725081793,0.303771481970795,-0.0575505761007757,-0.0575505761007757,-0.884277791859044,0.610249821908025,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881,60.0559511698881
"2040","gpm555",4431.61,2.67942053484751,0.261921544791837,5.53750084790809,0.0627403546241433,6.18654804030379,0.185643172282829,61.840708564931,0.960000291675446,5.0755596237536,0.160328339564318,-0.227022709739707,0.2981747469738,-0.0924486043897082,-0.0924486043897082,-0.80852542676978,0.610075908631941,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857,61.2892857142857
