"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"AY105971",3296.38,4.95622303495394,0.0839015226337019,4.60259107408849,0.10012903877846,6.88563436904446,0.142056770606932,60.9316389132334,60.5332351395328,61.330042686934,8.96137413043142,8.3540766753954,9.61281891774888,59.6507177033487,59.1751225014194,60.126312905278,9.12607770307004,8.40775558566701,9.9057701420878
"AY110989",3296.98,4.93232594477764,0.0849100369003694,4.53460122397957,0.103591436484445,6.61610303133331,0.157620379510408,60.760452961673,60.3662501197998,61.1546558035463,11.2760592612568,10.5860892991529,12.0109994229455,59.532919254659,59.0443448345898,60.0214936747283,11.6746568242974,10.8267303498123,12.5889910953104
"IDP867",3298.6,5.31384928850262,0.0701636685284563,4.48495787268849,0.106194927353903,6.9618623962388,0.137917400990788,61.1961325966866,60.7854207727179,61.6068444206552,11.1009856699087,10.3953521201073,11.8545174246823,59.5405105438416,59.0854592872252,59.9955618004579,11.1951709391327,10.4163795300918,12.0321894948558
"IDP307",3298.82,5.32846459082047,0.0696528057915679,4.49875851947236,0.105464670414662,6.98563527514694,0.136649285346712,61.3641160949871,60.9633443283933,61.7648878615809,7.12387005800243,6.58511932072343,7.70669780327204,59.0037641154331,58.5188348434517,59.4886933874145,7.19386954789652,6.54893805763108,7.90231311042095
"rz596b",3299.08,5.22284376224174,0.0734300606824119,4.46406720293025,0.107309982355874,6.82535353646349,0.14541038598715,61.4174863387987,60.9682030689623,61.866769608635,10.7009877852637,9.94993272960354,11.5087350530183,59.0933191940623,58.6536820194324,59.5329563686923,10.6366937143725,9.90092252023481,11.4271425659726
"IDP324",3309.75,6.47220535291595,0.0393168272888902,4.51381735854483,0.104673564685778,8.11676006106017,0.0873935541172347,61.0213333333312,60.6253590786255,61.4173075880369,7.56781223482186,7.01267507867773,8.16689514043738,59.6235294117626,59.1414037883516,60.1056550351736,7.91124885310921,7.24737300674364,8.63593723651095
"mmp178",3311.08,6.11333998970766,0.0470440917424529,4.0532460791009,0.13177978571878,7.5069989693787,0.111401063564268,61.1149825783961,60.7051594617804,61.5248056950119,10.4066883645856,9.73926653294706,11.119847921939,59.5427135678381,59.0770771691983,60.0083499664779,9.90563783102481,9.14770977582272,10.7263635646557
"umc2286",3313.78,6.22650170699517,0.0444561995859681,4.09302803044488,0.129184454610815,7.59205202023066,0.107718024580611,61.2129963898915,60.8048691812916,61.6211235984915,8.81446462858574,8.20203799010031,9.4726197052934,60.0070921985814,59.4954019475256,60.5187824496372,8.81507889791229,8.05414489384285,9.64790390545645
"umc2188",3314.18,6.12225315179321,0.0468349024158403,3.9653734180102,0.137698783321557,7.41695598781312,0.115427427291437,61.2124874118832,60.7794437994344,61.6455310243319,12.0630281223141,11.2858428800381,12.8937332396435,59.5802139037433,59.0893171301934,60.0711106772932,11.8774419661544,11.0001575858532,12.824691515401
"umc52a",3319.08,1.74835091689299,0.417205881480502,1.71921079975548,0.423329095076627,3.36845544883371,0.498159653616589,60.501392757659,60.0971648695742,60.9056206457438,2.30898870257182,1.91281596267291,2.78721473086952,59.9999999999989,59.4906619786448,60.509338021353,2.34733103866598,1.87360303791475,2.94083799694149
"AY110170",3321.58,2.60907203537403,0.271298383499099,2.75651629213171,0.25201714802544,4.78405740133372,0.310180615199009,61.1448863636368,60.7342001169128,61.5555726103608,10.6351409217621,9.9415438236926,11.3771285860235,60.2326869806099,59.6957587734323,60.7696151877875,11.4189840865654,10.5245948072342,12.3893793497501
"IDP2357",3323.45,6.01058164430436,0.0495243494560232,5.37562384626123,0.0680296306997769,8.53660751847653,0.0737853323471379,61.4939759036133,61.0988251393754,61.8891266678512,9.28943358231931,8.67493694934393,9.94745861373068,58.9684848484838,58.4920661979961,59.4449034989714,9.41589109259998,8.68133265961844,10.2126031271794
"IDP113",3328.76,5.8969096234945,0.0524206431627287,5.9278009794936,0.0516171916874479,8.89802572934776,0.0636995106745403,60.9409722222211,60.5501878958093,61.3317565486329,9.02813455887328,8.42439717447356,9.6751389951193,59.6901579586867,59.1982194687462,60.1820964486272,9.51787038094407,8.7695308519092,10.3300687480597
"IDP4063",3330.71,4.76924488368056,0.0921237550894173,4.94333624084784,0.0844438788893034,6.57905347908786,0.159877028710091,60.3529411764725,59.9636130555828,60.7422692973621,12.304607787973,11.594192488677,13.0585526300092,60.5937090432522,60.1010808384181,61.0863372480863,12.2930399469735,11.4011144720487,13.254742026174
"IDP513",3331.05,4.71884906790466,0.0944745744661205,4.90334631887734,0.0861493242911147,6.50785628736498,0.164296046237217,60.2177419354841,59.8314342924021,60.6040495785661,11.1852378890219,10.519250169414,11.8933901769712,60.7605442176873,60.2556093689734,61.2654790664012,11.2505960326595,10.388359365873,12.1843985784618
"gpm816",3333.06,4.90359171871179,0.0861387544246295,5.61568423647246,0.0603350479193035,7.10325660419262,0.1305311655103,61.0292812777284,60.6358742565849,61.4226882988719,7.35836746243379,6.81291446473252,7.94749031306533,61.7230046948356,61.1961215490379,62.2498878406333,7.40650120971332,6.68639558476781,8.20416014488465
"gpm449b",3333.2,4.18265742139659,0.123522900531606,4.57053865070915,0.101746655461738,5.82248493188325,0.212803222948243,61.3392141138725,60.9738540965253,61.7045741312198,10.4687682726959,9.84272723583014,11.1346282916841,61.3142389525361,60.7636502441633,61.8648276609089,10.9950809189547,10.0679291921252,12.0076136916933
"gpm609",3333.54,1.07186938142131,0.585122126254119,1.04721502864019,0.592379670524632,1.38835214340135,0.846216922691986,60.7258938244842,60.265544182973,61.1862434659954,10.9124516317861,10.1477890068644,11.7347335991633,60.9014925373122,60.4000328278542,61.4029522467703,10.1988024528404,9.36520619898333,11.1065970425034
"gpm276b",3339.42,0.360373873072834,0.83511408348444,0.384137078221289,0.825250304631348,0.741429478136118,0.946123254809486,60.5393081760997,60.1699354396085,60.9086809125908,9.16514681189211,8.58623708923039,9.78308835530481,63.0494880546065,62.5167353683976,63.5822407408154,8.99918669402462,8.17437732770096,9.90722080805716
"IDP1422",3339.88,4.26810873334334,0.118356459287339,4.82489347547718,0.0895958087231668,6.19584916090271,0.184991771218435,60.2138314785388,59.8350379830331,60.5926249740445,11.2424739388058,10.5821671925878,11.9439825476636,60.6571428571442,60.1290169538303,61.1852687604581,11.6611054589935,10.7522573431798,12.6467751083005
"php10025",3339.89,4.26795995949223,0.118365263787931,4.82479633024981,0.0896001607314647,6.19564762974892,0.185005863661971,59.8026424442602,59.417381488219,60.1879034003015,9.36710531007111,8.76296868789014,10.0128923216646,60.9805825242712,60.4174426948431,61.5437223536992,9.72294007421541,8.8565890629113,10.6740374895195
"gpm353",3340.12,0.407553661594188,0.815644377583026,0.588814293819242,0.744973116186324,0.917007395519435,0.92210825220182,60.5211930926197,60.1506491046938,60.8917370805455,10.7138605150838,10.0798793884938,11.3877163319733,63.2715596330256,62.7205906087226,63.8225286573286,10.4431503659982,9.51325820514869,11.4639366676524
"AY111962",3342.26,4.04256893388675,0.132485182904693,5.84493358478875,0.0538008080508654,7.02512616691454,0.13456636518504,60.5846267553603,60.2288500795936,60.9404034311271,11.6066079743717,10.9632752150088,12.2876919559882,60.0814814814833,59.5265071447511,60.6364558182156,12.7305376639679,11.7431566751406,13.8009390232175
"nfd107",3344.28,7.96759967182239,0.0186147717023166,5.52987918430951,0.0629799037133841,9.4479239736508,0.0508283623526181,60.6905465288033,60.3299487057851,61.0511443518215,11.7202974315291,11.0700171462965,12.4087767948457,59.6497622820916,59.0926697424727,60.2068548217106,12.3294384411458,11.3404174737942,13.404713946844
"gpm611",3345.71,2.23691068660366,0.32678417433975,0.419249989938339,0.810888276143197,2.84196349049727,0.584611001582144,61.6857585139311,61.3177890246206,62.0537280032417,10.6268528032885,10.0001924366267,11.2927827357745,61.6882494004788,61.059568174928,62.3169306260297,10.3408070666379,9.29162181190149,11.5084635335093
"IDP210",3348.31,4.48222296991645,0.106340243087958,4.80650300283827,0.0904234627631854,6.38771804034722,0.172003973119221,60.8274398868459,60.4690395835888,61.1858401901031,10.4251854047149,9.82788325882805,11.0587893507031,59.3921568627453,58.8018165617567,59.9824971637338,10.7770235676845,9.81337253537104,11.8353029562263
"IDP1621",3349.81,4.72724665544625,0.0940787268342009,4.64483867169006,0.0980361161710745,6.44451552655346,0.168320098657258,61.0853658536607,60.7102076423226,61.4605240649987,9.03673314165133,8.46433881369674,9.64783519077422,59.2014814814836,58.6786508267295,59.7243121362377,9.03377608238091,8.24611295098652,9.89667626330951
"umc1854",3355.79,8.33997118176089,0.0154524827789771,3.40940985559311,0.181826030067904,8.47288215458789,0.0757134852714802,60.4310216256522,60.0595003374766,60.8025429138279,12.2627024699347,11.5848138295487,12.980257954823,59.3738656987294,58.8052635824013,59.9424678150575,12.0393093561373,11.017239910247,13.1561961937456
"mmp24",3358.69,4.15226411452234,0.125414370851065,4.44257081200024,0.108469591712084,5.69944379239873,0.22274648667417,60.1567043618746,59.768701728402,60.5447069953473,9.13760009579925,8.54420779586461,9.77220328737351,60.955102040817,60.4579448291973,61.4522592524368,9.03914351110861,8.28480347935342,9.86216699261931
"gpm321b",3358.77,4.14870400960151,0.125637813821574,4.43937509396259,0.108643049371006,5.69411366407884,0.223186298881594,61.5046257359133,61.1221064827049,61.8871449891217,11.0762705081162,10.4083086075896,11.7870994216588,61.4354066985653,60.921388340312,61.9494250568187,10.8262856312601,9.93756655218803,11.7944830813559
"mmp134",3359.59,4.35626609096559,0.113252771163578,4.45554623975429,0.107768149874002,5.90778181132029,0.206141846445694,60.7349794238699,60.3369304860678,61.1330283616719,12.3150720060606,11.5968476350431,13.0777779692622,60.3548850574728,59.8509820185421,60.8587880964036,11.8223143070979,10.9199827416238,12.799206636386
"npi449b",3361.69,4.27241611947012,0.118101830096948,4.83505886147272,0.0891415760739706,6.0982839558698,0.191927616283154,59.3560924369751,58.9111731507605,59.8010117231896,13.1431507943007,12.3049538775517,14.0384445582413,59.2826475849734,58.7140867710846,59.8512083988623,12.8745427715625,11.8136252250648,14.0307355632981
"gpm602b",3361.74,4.14167879175701,0.126079906321846,4.60893150340523,0.0998121108621929,5.83920764101822,0.211482455213298,61.7077045274018,61.332016034491,62.0833930203126,11.2327482295568,10.5749750392976,11.9314355182622,60.5392320534215,60.0207057062583,61.0577584005847,10.7284523555914,9.82977092892399,11.7092952397817
"umc1650",3362.19,4.044694931174,0.132344426160333,4.52379631790045,0.104152598817065,5.66330799178193,0.225743149376635,60.314403292182,59.9166924508623,60.7121141335016,12.8190050145201,12.0830278918866,13.5998104972208,60.4475806451622,59.9601864345894,60.934974855735,12.3084612723401,11.4127103506799,13.2745171162318
"IDP28",3362.29,4.0444469626462,0.13236083580384,4.5236079224244,0.104162410218381,5.66295005406845,0.225773008089477,60.57878068092,60.1909117300731,60.9666496317669,12.3590738738084,11.6543831876213,13.1063741906558,60.1376404494398,59.6366012063752,60.6386796925044,12.0021979216023,11.0994789903418,12.9783348456861
"umc1803",3362.3,4.04445238187619,0.13236047715742,4.52362301506649,0.104161624178359,5.66296352588458,0.225771884224958,60.5385208012324,60.1590174073,60.9180241951649,12.7932336070379,12.0850171710409,13.5429535438672,60.4475806451611,59.9601965573351,60.9349647329871,12.4478085803792,11.5458108455455,13.4202734244121
"asg22",3363.4,4.06831997963744,0.130790301557927,4.51576972922602,0.104571433743859,5.68224714233575,0.224168192230544,60.8619892058578,60.4827097872743,61.2412686244413,10.4868110326425,9.85866120773899,11.1549837566205,59.8005578800539,59.3100886393023,60.2910271208055,10.1229497533605,9.31596332712535,10.9998406080762
"AY107200",3368.34,4.08101979694542,0.12996242633797,4.59336752626028,0.100591877701457,5.73941654972474,0.219472321617048,60.5721153846167,60.1837121535728,60.9605186156606,12.7898241046851,12.0671358283534,13.5557934339672,60.286085825749,59.8104491998206,60.7617224516774,12.3075062014179,11.4285261474796,13.2540895425388
"AY109933",3373.1,6.96079219176254,0.0307952107605266,1.186665892231,0.552482817226986,7.56599793443776,0.108834029921739,60.3127062706275,59.9284238233071,60.6969887179479,12.2143201176498,11.5084592614896,12.963474305866,60.4275092936808,59.9522262257848,60.9027923615768,12.3230255116044,11.4560656376269,13.2555942470237
"IDP3866",3376.04,4.2553837316346,0.119111903068074,5.39669976915083,0.0673165011395901,6.71478287179879,0.15175045478572,60.759289176091,60.3610991151852,61.1574792369968,11.1924899821981,10.5184192210262,11.9097584313038,59.9265687583451,59.4544124399227,60.3987250767674,10.3940409075078,9.59627505915418,11.2581273172121
"IDP1949",3376.05,4.2553486565757,0.1191139920149,5.39660473285413,0.0673196999710783,6.71469683132242,0.151755484980173,60.5760441292361,60.1827535128065,60.9693347456656,12.7752605351986,12.0533731729695,13.5403823809427,60.2144846796662,59.7335273235152,60.6954420358173,11.7857037349557,10.9086832289188,12.7332336647121
"AY110064",3376.81,4.2507955052011,0.119385472939321,5.39801486911332,0.0672722517252234,6.71066614220065,0.151991301984482,61.0791426216,60.6789064281935,61.4793788150066,9.41704730403662,8.80277611419548,10.074183277643,59.8905547226395,59.3859338410173,60.3951756042616,8.89284192972436,8.11959995422229,9.73972092626802
"umc2287",3379.51,0.841585633818431,0.656526108427832,1.86019324975451,0.394515588509555,2.35911218111347,0.670028612238242,60.6772575250836,60.2723192418359,61.0821958083314,12.6441092523456,11.9060079943267,13.4279683720549,60.4226666666667,59.9557542617018,60.8895790716316,11.5856624941451,10.7382594694203,12.4999377981584
"chb102",3380.17,4.49742082111877,0.105535233968206,5.38388972627801,0.0677490485313261,6.9014140945809,0.141190663772284,60.8271405492728,60.4307050949056,61.22357600364,10.6009429411977,9.94933102506319,11.2952309013979,60.0805031446539,59.6233144584773,60.5376918308305,9.87761471894238,9.12582019549252,10.6913428542081
"mbd116",3383.2,5.02036867742595,0.0812532597389577,5.74905713267774,0.0564427422411907,7.7977509448992,0.0992741772990993,60.9128728414452,60.5230044173654,61.302741265525,10.1229634167198,9.49801109153668,10.7890364991843,59.8273657289012,59.3714491328369,60.2832823249655,9.37306385993761,8.64087368092005,10.1672966608064
"gpm296a",3390.86,4.50666051932727,0.105048801599324,0.338503726920882,0.844296229234802,5.04803298091491,0.282404425366943,61.7130841121488,61.3127985282055,62.113369696092,10.2061243134423,9.53820437182712,10.9208158517874,61.1442307692299,60.6056014646956,61.6828600737643,9.63328494903616,8.74197151474571,10.6154748677451
"gpm450a",3391.76,3.69182793554047,0.157880956821576,0.200414564873581,0.904649880568333,3.8224157575219,0.430572394673258,62.4100974313543,62.0180378527889,62.8021570099197,11.1666814469783,10.478740780897,11.899786161865,60.4513274336273,59.9633272762253,60.9393275910293,10.7959497713293,9.94548079261986,11.7191449961428
"gpm363e",3394.07,2.90367172557218,0.234140044286303,0.454509129059679,0.796717940345154,3.22966687627937,0.520152605973516,62.2586975914357,61.8723286449876,62.6450665378838,10.8862030944319,10.2109305971681,11.6061329264236,59.6816143497753,59.1706051874517,60.1926235120989,11.1067200130535,10.2231648737412,12.0666379709103
"AY110231",3395.31,6.56306212591175,0.0375706896577951,4.44049323003315,0.10858232749026,8.12143911017202,0.0872296592107386,61.3296089385481,60.9519920691735,61.7072258079226,11.4814443120674,10.8127184074925,12.1915283949095,59.2054794520554,58.7259039186231,59.6850549854876,11.6617617465947,10.8195460738265,12.5695372159215
"sbp2",3404.41,12.6098259329711,0.00182730519861775,5.81443521111554,0.0546275139008149,16.1016320868257,0.00288577691911143,61.4117647058811,61.007082056234,61.8164473555282,12.2454464265487,11.4867654744893,13.0542369406337,58.4374307862668,57.9756818896058,58.8991796829277,13.1270007705221,12.2643331101221,14.0503480851371
"bnlg1565",3405.81,8.20548605541913,0.0165272783850147,1.76391452223998,0.413971867187156,10.1598335992853,0.0378196757979228,62.2091078066922,61.8227246115259,62.5954910018586,11.4722016383276,10.7669240505919,12.2236777943289,58.5833333333343,58.0923137504351,59.0743529162335,12.6458442121348,11.757253060167,13.6015934180557
"gpm875",3409.69,5.24243660969134,0.0727142207543719,0.198858400733815,0.905354046333777,5.51232790386602,0.238647970210426,62.4121756487018,62.0039151733501,62.8204361240535,11.3803901968158,10.6485170065148,12.1625650738542,59.6285714285706,59.1588876423064,60.0982552148347,11.7173618856077,10.8798433532222,12.6193516855764
"npi593a",3411.81,8.52851076556818,0.0140623342917586,4.49790206457262,0.105509842952895,10.1651674493633,0.0377354931616135,59.2494758909851,58.6419492274973,59.8570025544728,12.6472443604086,11.5210217235498,13.8835594402995,56.7288503253794,56.0801122718329,57.3775883789259,13.2650362438986,12.0644246919486,14.5851286774888
"AY107910",3411.82,8.56300374564032,0.0138218877726267,4.45296848794603,0.107907139196361,10.1870499173729,0.0373920100107638,61.7940896091503,61.3813205812741,62.2068586370264,9.70629520047205,9.04614584097317,10.4146194605869,58.9417773237984,58.5077513302321,59.3758033173647,9.84069449197199,9.14873621251308,10.5849885530503
"umc1101",3415.11,8.61969198760862,0.013435618603429,4.50335903123175,0.105222353488752,10.2767058464758,0.036015838800242,61.6615087040621,61.2451965554901,62.0778208526342,10.0063470978596,9.32945132792341,10.7323548538336,58.9417773238001,58.5077497338916,59.3758049137085,10.1346108008797,9.43071913940493,10.8910396510641
"umc2046",3417.11,8.61243243711725,0.0134844754953727,4.52742028708214,0.103964046791183,10.285407989757,0.0358848901376222,61.4201355275895,60.9962768033791,61.8439942517998,12.1484544309538,11.3831421453042,12.9652202508815,58.6474735605171,58.1821851318805,59.1127619891536,12.1061472683016,11.2686418595733,13.0058975614082
"IDP414",3424.52,7.79312489050026,0.0203116138589339,4.62260073820262,0.0991322591821877,9.49921920101019,0.04976329357342,61.8119658119649,61.3678709397356,62.2560606841941,11.4587915438208,10.6849148745485,12.2887178032186,59.1655437921068,58.7448060855412,59.5862814986724,11.4392109187859,10.7046587608264,12.2241679410964
"IDP4019",3427.21,5.70710773090083,0.0576391147947563,4.58749512892371,0.100887669478006,7.36715230794584,0.117712013585178,61.4296296296288,60.9889346977855,61.870324561472,12.6892222065538,11.8701904518197,13.5647663667111,59.5527831094041,59.1309393741865,59.9746268446216,12.7529570361233,11.9678262145426,13.5895951570202
"bnlg589",3430.31,5.62310278011065,0.0601116633794651,4.43518360062972,0.108870976434825,7.19242945266951,0.126061972567253,61.220711297072,60.7855727056932,61.6558498884508,11.2068993505823,10.453805517777,12.0142461843685,59.7582720588244,59.3488760147576,60.1676681028912,11.2453942986035,10.5355090861481,12.0031117525522
"umc1532",3432.01,3.59438231965785,0.165763839059664,4.06679964646351,0.130889761773447,5.71036349732417,0.221847826904464,61.1207674943567,60.6596705678534,61.5818644208601,7.95256739157945,7.3055633808349,8.65687214260882,59.9776744186047,59.5654609508566,60.3898878863528,7.8562626499302,7.27375260473527,8.48542233681519
"gpm803b",3435.09,0.886752102291428,0.641865787332831,0.518792427989809,0.771517276534907,1.52117882193544,0.822883399792652,62.3741403026144,61.8906077092131,62.8576728960156,10.9659888724631,10.1277645998122,11.8735887634289,60.5938086303949,60.1870133959267,61.0006038648632,11.1575213343216,10.448368479658,11.9148058922513
"gpm924c",3436.59,0.866088200578551,0.648531890730337,0.710066418967543,0.701150157987136,1.72286928951751,0.78655931733483,61.7326732673253,61.2769267308733,62.1884198037774,10.577802423742,9.79986352932233,11.4174961499142,60.735169491524,60.3043696617662,61.1659693212818,10.7892509104556,10.0530656404434,11.5793469745645
"IDP1459",3441.3,8.70078679191949,0.0129017360911582,6.59757230638589,0.0369279650994951,11.473475722883,0.0217278148153385,61.4304840370747,60.9789073193369,61.8820607548125,13.1671400462261,12.3283291581572,14.0630230400863,59.5039370078735,59.0930340168839,59.9148399988631,12.2775969993105,11.5124138572368,13.0936387404733
"umc2011",3442.84,6.72768569822153,0.034602032733855,5.1862399846082,0.0747863428939012,8.98400150052561,0.0615006136760577,61.6501580611176,61.2007853100094,62.0995308122259,12.9811297638794,12.1454938100669,13.8742592587719,59.4466019417481,59.0407358492161,59.8524680342802,12.23252318665,11.4756752589842,13.0392870253785
"gpm350b",3445.42,8.06970516784021,0.0176882874589896,4.40851956820492,0.110332164707692,9.64944761076944,0.0467653739650161,63.4950166112948,63.0730679036964,63.9169653188933,10.5836342194072,9.85196805481651,11.3696382963245,59.2848167539258,58.856475826637,59.7131576812146,11.0153140410242,10.274103467813,11.8099981961942
"gpm665b",3446.67,5.9429810788449,0.0512268976875438,4.43380825288737,0.108945869908839,7.52168518791437,0.110756860534278,62.2824074074086,61.8418543908115,62.7229604240058,9.80024520351941,9.08002090162885,10.5775974625649,60.1428571428585,59.6790677206296,60.6066465650873,10.1317033485089,9.37696152603184,10.9471935506198
"lim471a",3448.81,10.4786934318759,0.0053037205404543,4.39786509864083,0.110921498418878,12.0192301881674,0.0172088360598508,61.8705234159791,61.4628363025756,62.2782105293825,9.95315000618777,9.29379993524492,10.6592777696871,58.9565667011386,58.5265363205925,59.3865970816847,9.90002578605604,9.2054937900494,10.6469585228028
"gpm167a",3451.22,8.14088016849444,0.0170698746713008,2.95976007558177,0.227664997941814,8.90488024552603,0.0635214976097679,63.8961038961053,63.441879196596,64.3503285956146,8.61004242872365,7.90989830139178,9.37215976738631,59.8211382113835,59.3919973517519,60.250279071015,9.10528647834902,8.44714298540995,9.81470800198394
"IDP688",3453.43,7.52301228666701,0.0232486981205055,4.47431160402162,0.106761724447888,9.10395901804185,0.0585528814555671,61.3659849300318,60.9124756366108,61.8194942234527,12.6985901314061,11.8662242317125,13.5893430106007,59.637051039697,59.2256912475008,60.0484108318933,12.30495006216,11.5475590312976,13.1120174940762
"IDP3816",3454.7,6.54684586558315,0.0378765560263864,4.43957366085464,0.108632263450118,8.10328676926735,0.0878671054244038,61.4062827225126,60.963358885913,61.8492065591121,12.7242361553749,11.9048475484872,13.6000217624226,59.5562015503872,59.1363071828169,59.9760959179575,12.5446010446784,11.7665276178253,13.3741253563836
"asg41",3455.61,6.63156832069508,0.0363055680252992,4.41689609661386,0.109871030801046,8.17675254534819,0.085313933022723,61.5913370998107,61.178061004279,62.0046131953423,12.5071086669677,11.7416151879978,13.3225084200714,59.2213029989649,58.7859600437207,59.6566459542092,12.5700129646922,11.7649710032877,13.430141552272
"gpm629b",3457.08,6.38648713234479,0.0410385435961568,4.17993324067352,0.123691264521302,7.86034379288572,0.0968300361945972,62.7441588785061,62.3278340305281,63.1604837264841,9.01236602505191,8.33855547693212,9.74062493128522,59.8072417465402,59.3691617845284,60.2453217085521,9.8169515168161,9.11495804743458,10.573009396422
"umc1180",3459.01,6.64942701066241,0.0359828261647143,4.36363230875814,0.112836416085788,8.17198829050266,0.0854773688916556,61.713625866052,61.2682125378053,62.1590391942988,12.230378584378,11.4054830630962,13.1149342373059,59.4045584045596,58.9877003256764,59.8214164834429,12.6111472753976,11.8373006667722,13.43558299978
"gpm87a",3460.83,1.4929015730119,0.474046061188111,0.651559513467557,0.721964177671394,2.07501582725516,0.721963667402117,63.0368906455864,62.5926035986683,63.4811776925045,7.58254138110206,6.93177368828573,8.29440434463233,60.4242053789732,59.9602073664735,60.8882033914729,8.09502129034267,7.42470654249655,8.82585315877911
"AY109668",3462.31,4.18526564817125,0.123361917656158,1.38162958378341,0.50116755540132,4.5915510356624,0.331829493575492,61.2407906558846,60.8462821639613,61.635299147808,10.9259511788241,10.2424166799197,11.6551018077681,59.7629987908098,59.2800883104377,60.2459092711819,11.4840483604845,10.654825600751,12.3778062342617
"gpm663b",3463.66,5.80817425063453,0.0547987922054675,3.84867674835548,0.145972303959311,7.02367944899643,0.134642153733948,62.9930232558127,62.5628546919643,63.4231918196611,5.98016979481229,5.42927652018777,6.58696064601043,59.8987975951891,59.4743215027468,60.3232736876315,6.24360949006971,5.70786815827581,6.82963558083725
"gpm122",3465.99,5.81116569893098,0.0547168895957971,3.49036762476993,0.17461289000505,6.83380761425352,0.14493573341715,63.0431235431233,62.6232536236909,63.4629934625557,8.32608854198953,7.67958487155894,9.02701794022581,59.5626349892007,59.115806738684,60.0094632397173,9.06277711609211,8.38439018880725,9.79605280842103
"AY109859",3468.61,5.61074921522445,0.0604841091204616,4.70831776530409,0.0949733566861441,7.38394034405293,0.116937275070266,61.0894009216597,60.6846759920009,61.4941258513184,9.77317050781399,9.12180718451516,10.4710459060073,59.3206590621046,58.8275184274586,59.8137996967507,10.1083199043865,9.32292277159829,10.9598817659089
"IDP3969",3475.41,7.23296119685197,0.0268771015488245,5.77185195001659,0.0558030933356692,9.94376070802816,0.0413857562604666,61.9180672268891,61.4929642985979,62.3431701551802,9.65911951890866,8.97418201741404,10.3963335822162,59.0908212560369,58.6580298684053,59.5236126436686,10.181111008256,9.48768072324888,10.9252223368385
"AY109611",3475.61,5.09176467028646,0.0784038429864154,5.33113160348688,0.0695599852360734,7.29636484118916,0.121031292066581,60.6682769726252,60.2790495664395,61.057504378811,12.4791977185494,11.7658190092762,13.2358296159299,61.7583025830262,61.2223956371692,62.2942095288832,11.3891211954083,10.4181672603871,12.4505662427691
"hon106b",3482.06,10.7014316214929,0.00474475343805087,4.36752759031663,0.112616865153012,12.3580426252485,0.0148781996778503,62.1975051975062,61.7703085830127,62.6247018119997,10.9007685329708,10.1664785907023,11.6880937238268,58.8906542056085,58.4776669418427,59.3036414693742,11.0977868660771,10.3876890595102,11.8564266430478
"AY111822",3484.57,10.6819401581588,0.00479122059230861,4.45002736678138,0.108065939916236,12.3721984342594,0.0147878301811715,61.8800424628449,61.4487759220591,62.3113090036308,11.0667320492475,10.3185233631405,11.8691942577107,58.7712918660285,58.3523702930696,59.1902134389874,11.3045505776658,10.5776353200746,12.081420837082
"gpm597",3485.71,10.4933057935705,0.00526511181194384,4.72629095767647,0.0941236929915691,12.3721454365249,0.0147881675152839,62.8244552058127,62.3658532195414,63.2830571920841,8.21030765941804,7.53964368317209,8.9406283234247,60.0619195046455,59.6376232235708,60.4862157857202,8.22429357829283,7.60203232906946,8.89748976774321
"umc169a",3488.61,11.01851237481,0.00404911804840102,4.34301143746625,0.114005826900326,12.6263595434011,0.0132533940686128,62.0679012345691,61.5426077740841,62.593194695054,11.3512170083795,10.4382825253646,12.3439969418555,59.5750273822574,59.1290067247539,60.0210480397609,11.4348172888398,10.6549695968326,12.2717427995308
"gpm182",3488.68,10.4803218870164,0.00529940386258306,4.40954824961463,0.110275430975813,12.1201051369464,0.0164801266239804,61.7690311418676,61.3881734524719,62.1498888312632,9.04200887435116,8.44418802343634,9.68215348319233,60.0489038785825,59.4801152069633,60.6176925502018,9.58091847541986,8.70822833532703,10.5410647605848
"cat3",3491.71,6.44910025416908,0.0397736706491883,0.93583753005652,0.62630439941127,7.39715270799152,0.116330873011539,61.8240556660032,61.4038276134349,62.2442837185715,12.0480512536022,11.2830340280739,12.8649385128377,59.3319238900626,58.8954084951669,59.7684392849582,12.1326375739137,11.338998248098,12.9818253146511
"bip2",3497.91,10.6559790905177,0.00485381859202723,4.13508980178041,0.126495960909916,12.2441110577598,0.0156253740062704,62.0885684860959,61.6605591912153,62.5165777809764,9.67780639353422,8.99435711287173,10.4131885598245,58.9573459715631,58.5423355906484,59.3723563524777,9.76849848940727,9.10570370203289,10.4795374262231
"umc1649",3499.41,4.76967046608302,0.0921041540504481,0.401117924564371,0.818273241345559,5.38620326869816,0.249914860268825,62.192060085835,61.7577401153768,62.6263800562932,11.1069418513829,10.3527501099875,11.9160760164576,59.1170313986659,58.7002157619636,59.5338470353683,11.3047193107246,10.5803935544093,12.0786318615729
