"","X","SNP.Name","Position..cM.","Mean.LOD","Mean.P.Value","Variance.LOD","Variance.P.Value","Joint.LOD","Joint.P.Value","Mean.Est.Intercept","Mean.SE.Intercept","Var.Est.Intercept","Var.SE.Intercept","Mean.Est.QTL","Mean.SE.QTL","Var.Est.QTL","Var.SE.QTL","Mean.Est.Env","Mean.SE.Env","A.Mean.Est","A.Mean.Lower.Bound","A.Mean.Upper.Bound","A.Standard.Deviation.Est","A.Standard.Deviation.Lower.Bound","A.Standard.Deviation.Upper.Bound","B.Mean.Est","B.Mean.Lower.Bound","B.Mean.Upper.Bound","B.Standard.Deviation.Est","B.Standard.Deviation.Lower.Bound","B.Standard.Deviation.Upper.Bound"
"2497",2497,"csu332",5485.15,1.8701338826431,0.171459746552759,3.59619410988037,0.0579120092851536,5.5045935838239,0.063781200700944,59.4908906699752,0.435542599519724,5.69952614205233,0.0621897567753727,-0.481337951866594,0.163983494181394,0.0709467345602046,0.0709467345602046,0.911364496896992,0.0728095932563603,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665,64.0946314831665
"2498",2498,"IDP397",5486.35,1.99452047869977,0.157869025072109,4.31194057760871,0.0378457661555971,6.31505159086033,0.0425308410087171,59.5088349296554,0.434229836250883,5.69238532208322,0.0610354229182485,-0.496393105437035,0.163750974349223,0.0776437914632583,0.0776437914632583,0.909449212169304,0.0727693557280393,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259,62.879522431259
"2499",2499,"mmp85",5499.6,1.79168220080861,0.180721337812724,6.04604423746028,0.0139374873982776,7.94933577841263,0.0187855393391791,59.4917786141933,0.432181311020375,5.67748439594511,0.0611012114341983,-0.473727455397771,0.164851030007572,0.0924256265412461,0.0924256265412461,0.907347333340651,0.0726885238603303,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013,62.9050955414013
"2500",2500,"gpm932g",5502.56,2.51782948933324,0.112565427063641,6.04147306545524,0.013973619954742,8.59551099804529,0.0135990478594892,59.5708747819747,0.431274359087508,5.67818057973601,0.0620557994712783,-0.558013528385212,0.163806661903526,0.0917377583081778,0.0917377583081778,0.905630871611851,0.07267015825895,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667,62.5916666666667
"2501",2501,"gpm850a",5502.57,2.52051658509351,0.112373766478659,6.04143937139789,0.0139738866449139,8.59776605169195,0.0135837232093565,59.571134904913,0.431270878594533,5.67818357077453,0.0619685843033718,-0.558294056582657,0.1638016072766,0.0917345862317459,0.0917345862317459,0.905625109736283,0.0726700943960431,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744,62.2721656976744
"2502",2502,"bnlg1194",5505.41,0.646444053111221,0.421386899666693,8.75265413695786,0.00309151788170434,9.43344340029408,0.00894445313618393,59.33442233729,0.428090651604822,5.66163816952606,0.0592110315617411,-0.290432486495766,0.168272504875537,0.111631655103641,0.111631655103641,0.902142535311528,0.0725812107869872,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864,62.8529247910864
"2503",2503,"umc2352a",5507.31,0.73618297945245,0.390886356178057,9.80497985184888,0.00174039942998704,10.5889933484721,0.00501914000230648,59.3593920953558,0.42713758506067,5.65556361444877,0.0588306459273219,-0.311699470855067,0.169216392401528,0.11838391217102,0.11838391217102,0.90009369938909,0.0725272660474776,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356,62.3835616438356
"2504",2504,"gpm634",5510.1,8.94582500003445,0.00278104464857812,3.98439128067205,0.0459236913592119,13.1736709666591,0.00137839502318693,59.9262707870856,0.428164073417052,5.69941347845926,0.0560680756784623,-1.066159400844,0.165840107457797,0.0751688871097497,0.0751688871097497,0.909298812667609,0.0726106109397979,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608
"2505",2505,"hon107b",5510.58,8.9459325115928,0.00278088097415114,3.98434233320991,0.0459250256986707,13.1736409480711,0.00137841571207831,59.926237075037,0.428162577476864,5.69941714425383,0.0560676540655099,-1.06614095195645,0.165836267208314,0.0751664650736866,0.0751664650736866,0.909299642482865,0.0726106147294957,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345,61.910480349345
"2506",2506,"npi110a",5512.01,8.94695759071186,0.00277932089601583,3.98528767783658,0.0458992622162082,13.1757338432403,0.00137697402674147,59.9263360268058,0.428163326902828,5.69940386632898,0.0560690245312378,-1.06623681524712,0.165841621097501,0.0751781657563162,0.0751781657563162,0.909296703979922,0.0726105360581712,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523,60.8845794392523
"2507",2507,"gpm11",5512.51,8.94671357654299,0.00277969218299622,3.98415685067868,0.0459300824431089,13.1742215664791,0.00137801560339055,59.9262939592738,0.428163526519355,5.69941728297069,0.0560688147631737,-1.0662032554361,0.165838704242584,0.0751659263467504,0.0751659263467504,0.909299650616057,0.07261060458069,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608,61.7329762815608
"2508",2508,"cdo460",5515.11,12.3057350383029,0.000451568630415589,3.87434147857084,0.0490295402486096,16.3601284700121,0.000280183941933462,60.1766368339449,0.430827481830605,5.69059677952187,0.0590696883109664,-1.22926546994662,0.162952969685812,0.0735096582630888,0.0735096582630888,0.904367229209466,0.072543023715576,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454,61.4660601819454
"2509",2509,"umc1817",5515.31,12.3055208052612,0.000451620464028237,3.87422711346538,0.0490328807965758,16.3597573294578,0.000280235940569768,60.1766249745992,0.430827609175983,5.6905981856449,0.0590695192891763,-1.22925123847331,0.162952515868139,0.0735084669591578,0.0735084669591578,0.904367635590401,0.0725430359960133,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868,61.7867867867868
"2510",2510,"mmp57",5516.41,12.2989665768767,0.000453209162318839,3.87428871630948,0.0490310813782148,16.3530088345248,0.000281183123097695,60.1764009698593,0.430832156154829,5.690599778974,0.0590721848697433,-1.229176743579,0.162986269300675,0.0735224953286253,0.0735224953286253,0.904369904988213,0.0725432173572343,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711,61.6971080669711
"2511",2511,"gpm889",5519.05,15.1551123225931,9.90298092554402e-05,11.9796598055814,0.000537844020063159,26.8838843564956,1.45290990971452e-06,60.5095962784202,0.427960668168156,5.60766103478781,0.0606890448153186,-1.38719421795335,0.16557572530604,0.132254168617877,0.132254168617877,0.878170602135921,0.0720772695636125,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504,62.1217661262504
"2512",2512,"umc1304",5528.61,13.6359049007107,0.000221900890486755,9.06411865867663,0.0026067414859171,22.5141874357231,1.2915354050915e-05,60.5285775078059,0.430750746893694,5.6128157419749,0.0592740917458941,-1.28223625904526,0.161225496136967,0.112981239216417,0.112981239216417,0.870477954049366,0.0722575698194062,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701,62.1639557579701
"2513",2513,"gpm534",5528.62,13.6726035381727,0.000217606025993926,9.06625568309567,0.00260369674175878,22.5554931205637,1.26513508708608e-05,60.5305524233095,0.430758103338975,5.61276834888466,0.0592608392845467,-1.2839599603525,0.161224915093618,0.112986729163838,0.112986729163838,0.870482833340154,0.0722565331578288,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801,61.1607717041801
"2514",2514,"bnlg2235",5532.41,20.5597330972414,5.77991648212228e-06,4.46558527642931,0.0345842396230357,24.7509439211673,4.22085872794344e-06,60.8092127811469,0.437180269882304,5.65558652247728,0.0623164398155859,-1.56264687596005,0.159996589674698,0.0792351753641927,0.0792351753641927,0.892309921234382,0.0723178885476269,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582,61.3531343283582
"2515",2515,"gpm152",5533.9,22.1879694873478,2.47218036204154e-06,3.40683458618901,0.0649268795864021,25.5080322722421,2.89068766978939e-06,60.7799214818794,0.43595841189554,5.67395292802989,0.0635618555409501,-1.62678527893563,0.160340090016506,0.0691079842666454,0.0691079842666454,0.900935776139106,0.0723198028375836,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428,61.5220638153428
"2516",2516,"bcd1823a",5535.61,7.71938904710018,0.00546308807990576,5.11133945421461,0.0237699619574874,12.7405736753839,0.00171166818419295,60.1459960609279,0.441060026934643,5.65946367352777,0.0596470379930144,-0.962261558785184,0.161190379848964,0.0854430931199943,0.0854430931199943,0.904355123208226,0.0725991667977614,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429,62.7762065785429
"2517",2517,"chr117a",5536.25,7.72145203945413,0.00545684901921041,5.10986277107386,0.0237902018626613,12.7411399417036,0.0017111836227723,60.1460584963275,0.441058785161007,5.6594865377131,0.0596469578613511,-0.962345923883654,0.161182961004885,0.0854266890643953,0.0854266890643953,0.904362829134785,0.0725992051972239,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148,62.2390025217148
"2518",2518,"IDP98",5536.26,7.72148588116451,0.00545674673308581,5.10990650670974,0.0237896021508362,12.7412260209189,0.00171110997568547,60.146061584012,0.441058755800448,5.65948602701378,0.0596468663422281,-0.962348477246083,0.161183034619618,0.0854270665234851,0.0854270665234851,0.904362713816941,0.0725992020156029,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661,62.1956587277661
"2519",2519,"IDP551",5536.27,7.61351655734778,0.00579323968175481,5.1337948756009,0.0234643716675813,12.666527904638,0.00177622677787487,60.1403203653053,0.441125119161547,5.65912007006695,0.0596571260810367,-0.956028778117257,0.161258232619041,0.0856860567763113,0.0856860567763113,0.904273967631628,0.0725999832172194,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948,62.2557479420948
"2520",2520,"AY106269",5536.83,7.72002311195293,0.00546116971823025,5.19590449632027,0.0226401701457247,12.8164890014302,0.00164791487769147,60.1500341861674,0.441138888651909,5.65816908878752,0.0597973804230317,-0.963495060921118,0.161388880955744,0.0862991756561799,0.0862991756561799,0.904042545674148,0.0725943475676892,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455,61.6411265899455
"2521",2521,"npi585a",5549.03,0.69113182732473,0.405779670915013,6.47209509508845,0.0109581274645652,7.26785029010763,0.0264123085361156,59.3451372495398,0.43770965928923,5.66080497797513,0.0603410695501726,-0.293147861680479,0.164267496764111,0.0973187465617637,0.0973187465617637,0.91128247870579,0.0727074601679506,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353,62.0104748603353
"2522",2522,"gpm423d",5553.33,0.23612106141909,0.627021833860506,7.94839444685363,0.00481300567837006,8.18134878378592,0.0167279485608575,59.2048520858174,0.430131531889177,5.66557324743316,0.0584215818112049,-0.172101182527777,0.165047285917404,0.105601518324489,0.105601518324489,0.909539297367953,0.0726605840390239,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201,63.385286310201
"2523",2523,"psr598",5556.63,0.332027072560755,0.564467905181669,8.53097522727177,0.00349152564037511,8.8736305612717,0.0118335651569116,59.222005551883,0.429472299736669,5.66426585750417,0.0583952490358701,-0.207476738050612,0.167799913433576,0.110582332581912,0.110582332581912,0.911422110258458,0.0726267484677603,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478,62.6113870844478
"2524",2524,"cdo328",5559.23,2.13999223929618,0.143502617345152,7.27185374543618,0.00700434758538657,9.43350763441272,0.00894416587126502,59.50176446003,0.431750171773082,5.67084182345479,0.0611217599726469,-0.516430091597417,0.164479926315232,0.100895463197585,0.100895463197585,0.913264487105283,0.0726250378585177,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161,62.567936736161
"2525",2525,"AI737325",5560.76,2.19918905792486,0.138083363666239,6.84867029778835,0.0088707269903407,9.08149761465143,0.0106654172201143,59.4999003865281,0.432030624905543,5.67447848116837,0.0618982225119511,-0.519480127040083,0.163206018141154,0.0974787674196418,0.0974787674196418,0.914968989630677,0.0726460729469854,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028,62.5387874837028
"2526",2526,"IDP327",5560.83,2.20155490404048,0.137871603697118,6.82882530422502,0.0089698238596832,9.06463530489083,0.0107557191443942,59.4997631963447,0.432041274329476,5.67465516810954,0.061967018921111,-0.519549929584464,0.163140018546682,0.0973138001401744,0.0973138001401744,0.915044832371462,0.0726470529233177,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372,62.5024154589372
"2527",2527,"gpm851",5561.51,2.57127976723166,0.108819664898826,5.16682893383381,0.0230222043668852,7.76510936794054,0.0205981361801776,59.5423599496425,0.434160026531739,5.6870945104623,0.0630966548901971,-0.559049424429863,0.162421127723234,0.0845833291785745,0.0845833291785745,0.916030786834202,0.0727189527564916,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733,62.723644828733
"2528",2528,"gpm926e",5563.62,0.292333082693008,0.588729300665913,2.72762240881691,0.0986260107720925,3.00044369756476,0.223080664484568,59.1911153701796,0.439594370056561,5.70600803213077,0.05928174741638,-0.188992097105523,0.162906697998775,0.062146778878043,0.062146778878043,0.919017786669358,0.0729067554307789,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129,62.8894557823129
"2529",2529,"gpm178b",5564.98,0.0508761518660414,0.821545657578561,2.54359651180119,0.110742277522497,2.59644215216859,0.273017037837258,59.0759018015286,0.438527369282218,5.70971492867169,0.0595948388075605,-0.0783174179812085,0.161832898167692,0.0594878937567086,0.0594878937567086,0.919695954640375,0.0729189848524048,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943,63.518530052943
"2530",2530,"IDP2354",5568.6,0.329477056008923,0.565967178800861,4.62676225776373,0.0314769105083409,4.95786958850676,0.0838324768843928,59.2211356087097,0.434363613718173,5.68611513885553,0.0588920757400851,-0.200883487559952,0.163099457268139,0.0803837533705323,0.0803837533705323,0.913539759346417,0.0727955497658095,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455,63.0734943858455
"2531",2531,"IDP422",5573.77,3.36946043434351,0.0664155037813554,0.0152103215432039,0.901845680810415,3.38260987771993,0.184278894333352,58.3467983492346,0.44110721607323,5.78624466401094,0.0614818375101697,0.635515621923438,0.161212662532317,-0.00458383958962444,-0.00458383958962444,0.926748937377784,0.0729647200980032,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084,63.8456933821084
"2532",2532,"IDP3962",5575.63,3.88361029524137,0.0487596000437647,1.27927220020899,0.25803440120402,5.12274517376462,0.0771987057581831,58.3217115794702,0.439425972703402,5.82619356331304,0.0591951027958969,0.681740397356713,0.161056180997016,-0.0423744517174465,-0.0423744517174465,0.930453234224682,0.072890506007352,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507,64.3595465816507
"2533",2533,"csu329",5575.93,3.88291831779913,0.0487796985324259,1.27958118845221,0.257976920729815,5.12232433705534,0.0772149514919694,58.3217772915675,0.439425199299509,5.82619821511366,0.0591974008746096,0.681661408368086,0.161051879767347,-0.0423792339152603,-0.0423792339152603,0.930454192998912,0.0728905090514739,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363,64.0137362637363
"2534",2534,"gpm595",5576.3,3.86478668568571,0.0493094614972962,1.27719389806484,0.258421435130994,5.10357724371084,0.0779421322505929,58.3232164096176,0.439429900665872,5.82615215318392,0.0592555741495568,0.680408796315854,0.161133568637377,-0.0423594142372768,-0.0423594142372768,0.930451880918491,0.0728910350274519,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155,64.6106908724155
"2535",2535,"nfd110",5585.98,2.52391571518478,0.112131833795965,0.839106280239893,0.359652500250458,3.26873213505201,0.195075997119303,58.4575943214113,0.439294934043383,5.81542674571708,0.0615945554918138,0.55585008170616,0.162897437923916,-0.034882542338174,-0.034882542338174,0.926972008014329,0.0729425445718726,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197,64.1909462219197
"2536",2536,"mmp120",5591.03,1.93079006809008,0.164672033394124,0.96280918035133,0.326480120228364,2.87668517363909,0.2373207714745,59.3846142644367,0.436583384781337,5.81139363180696,0.0613300327707258,-0.488957188995074,0.163934167968041,-0.0373277861290206,-0.0373277861290206,0.927124564490679,0.0729520359440322,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257,62.004016064257
"2537",2537,"IDP144",5593.77,3.39470788376701,0.0654059476446848,0.621129063398155,0.430628028197409,3.90817416058671,0.141693772704127,59.5238695663467,0.43552598128144,5.80378474603956,0.060990883239335,-0.663510578836707,0.167621735387317,-0.0304342330001079,-0.0304342330001079,0.925710877006392,0.0729363994973889,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065,62.1495823842065
"2538",2538,"mmp72",5594.13,3.3115079156043,0.0687963378329492,0.530225226174435,0.466512185125475,3.74087457233438,0.154056280403336,59.5136826454435,0.435048530431287,5.80154809191171,0.0608511742221465,-0.653464661638224,0.167138264804368,-0.0280846756784617,-0.0280846756784617,0.925508160230453,0.0729425434109013,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252,62.2729516288252
"2539",2539,"umc2147",5597.13,5.20896838827774,0.0224706639062779,0.916076009451687,0.338507397802172,6.05638689870761,0.0484030016629126,59.6294289760919,0.433727882527455,5.80979599595189,0.0575132185644421,-0.797433794844218,0.162682857109785,-0.036311612818159,-0.036311612818159,0.924293502762054,0.0728776347219291,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725,62.0019920318725
"2540",2540,"umc2146",5598.43,5.2100018126481,0.0224573112996267,0.916086577783763,0.338504611520719,6.05690023839066,0.0483905796663905,59.6294827069153,0.433726968513475,5.80979556165787,0.0575091165735413,-0.797490377080627,0.16267792642701,-0.0363109161965438,-0.0363109161965438,0.924293932668115,0.0728776226309677,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164,61.2670207629164
"2541",2541,"umc32b",5599.13,8.70564943747812,0.0031722537975188,0.0132634632935062,0.908312667361312,8.70630230099787,0.0128662052850286,59.797259660952,0.429946020254004,5.777206844001,0.0567743812227034,-1.05718836997966,0.166675767637733,-0.0044522904967506,-0.0044522904967506,0.922091477646944,0.0728256174202402,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201,61.7140616832201
"2542",2542,"bnlg2082",5600.33,5.57074166672253,0.0182630235206587,0.0243184050602682,0.876077481193439,5.61293771755304,0.0604179605118316,59.6294849091005,0.429036311810387,5.76892280705501,0.058784413776547,-0.841152547032747,0.165905338538626,0.00594506321139087,0.00594506321139087,0.922271648010048,0.0728987921656415,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078,61.7528373266078
"2543",2543,"AW244963",5602.03,5.57378465662517,0.0182313137385875,0.0247202791127863,0.875066076360563,5.61628881777844,0.0603168119546894,59.6297645609454,0.429037963208151,5.76887917786865,0.0587629363163496,-0.841414510219237,0.165912436781282,0.00599422665449213,0.00599422665449213,0.922267559629471,0.0728986864436117,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712,62.7117671176712
"2544",2544,"AY110450",5603.03,5.57463675417971,0.0182224445635941,0.024501629786498,0.875615302083493,5.61695146484178,0.0602968308858155,59.6296850337762,0.429032489096907,5.76890123175905,0.0587528684125005,-0.841427441890123,0.165901929576243,0.00596715148903352,0.00596715148903352,0.9222705499233,0.0728986810207482,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126,61.0301409820126
"2545",2545,"umc120a",5603.63,5.57153370548106,0.018254764522279,0.0244174371660082,0.875827454924299,5.61378407623075,0.0603923982883312,59.6294755038451,0.429031990706341,5.7689121949276,0.0587875034375378,-0.841172023793235,0.165897645523199,0.00595679839144255,0.00595679839144255,0.922270906797849,0.0728987648823836,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963,61.6919504643963
"2546",2546,"IDP378",5604.06,5.57163130399015,0.0182537470790223,0.0243941923090337,0.875886094476637,5.61385491219401,0.0603902593493566,59.629477373565,0.429031980259197,5.7689144337294,0.0587858976247303,-0.841169693079347,0.165895716033509,0.00595390869473988,0.00595390869473988,0.922271177042741,0.0728987641547683,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482,61.6585781183482
"2547",2547,"bnlg1834",5604.83,5.56857722467392,0.0182856129654447,0.0246224524836016,0.875311498341239,5.61106354028647,0.0604746040317278,59.6293265703774,0.429031189259521,5.76889129919208,0.0588146908105448,-0.840929330292724,0.165893972707323,0.00598158497239048,0.00598158497239048,0.922267462489352,0.0728988200434338,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627,62.1254552812627
"2548",2548,"umc1807",5605.83,0.544262304517342,0.460671637473756,1.42194694822465,0.233083210629543,1.97490200626499,0.372525047008232,59.2216646393572,0.429229648346606,5.73731707198792,0.0583985791977917,-0.262910798061573,0.166057000947513,0.045098417790112,0.045098417790112,0.917354189026848,0.072947011244905,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417,62.5712625871417
"2549",2549,"gpm430b",5606,0.544232831740335,0.46068377837755,1.42201947135772,0.23307129382932,1.97494037924587,0.372517899628545,59.2216593478059,0.429229517727676,5.73731614937238,0.0583983248760162,-0.262903267829768,0.166056743897206,0.045099453064475,0.045099453064475,0.917354037957774,0.0729470082013105,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684,62.3221172022684
"2550",2550,"umc1157",5606.03,0.542265465243757,0.461495357779795,1.42416221651572,0.232719535729695,1.97489348780963,0.372526633680602,59.2212959104873,0.429228033808641,5.73729001491033,0.0583804529905705,-0.262418232882747,0.166050944036796,0.0451299340353894,0.0451299340353894,0.917350464750905,0.0729469537230264,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968,62.8514371033968
"2551",2551,"umc1904",5606.63,0.542724982411951,0.461305594349951,1.4241896357758,0.232715038675684,1.97537038204319,0.372437816368415,59.2213923450116,0.429228851568921,5.7372873845578,0.0583846067680452,-0.262536162603758,0.166055218126569,0.0451319385306582,0.0451319385306582,0.917350073687522,0.0729469409445916,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658,62.6585365853658
